id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,primary_title,start_year,genres
7,2018,Avengers: Infinity War,300000000,"$678,815,482",2048134200,1748134200,Avengers: Infinity War,2018,Action/Adventure
6,2015,Star Wars: Episode VII - The Force Awakens,306000000,"$936,662,225",2053311220,1747311220,Star Wars: Episode VII - The Force Awakens,2015,Action/Adventure
34,2015,Jurassic World,215000000,"$652,270,625",1648854864,1433854864,Jurassic World,2015,Action/Adventure
27,2012,The Avengers,225000000,"$623,279,547",1517935897,1292935897,The Avengers,2012,Action/Adventure
42,2018,Black Panther,200000000,"$700,059,566",1348258224,1148258224,Black Panther,2018,Action/Adventure
13,2018,Jurassic World: Fallen Kingdom,170000000,"$417,719,760",1305772799,1135772799,Jurassic World: Fallen Kingdom,2018,Action/Adventure
61,2011,Harry Potter and the Deathly Hallows: Part 2,125000000,"$381,193,157",1341693157,1216693157,Harry Potter and the Deathly Hallows: Part 2,2011,Drama
4,2015,Avengers: Age of Ultron,330600000,"$459,005,868",1403013963,1072413963,Avengers: Age of Ultron,2015,Action/Adventure
56,2013,Frozen,150000000,"$400,738,009",1272469910,1122469910,Frozen,2013,Family/Animation
67,2015,Furious 7,190000000,"$353,007,020",1518722794,1328722794,Furious 7,2015,Action/Thriller
48,2013,Iron Man 3,200000000,"$408,992,272",1215392272,1015392272,Iron Man 3,2013,Action/Adventure
35,2017,Beauty and the Beast,160000000,"$504,014,165",1259199706,1099199706,Beauty and the Beast,2017,Family/Animation
23,2017,The Fate of the Furious,250000000,"$225,764,765",1234846267,984846267,The Fate of the Furious,2017,Action/Thriller
5,2017,Star Wars: The Last Jedi,317000000,"$620,181,382",1316721747,999721747,Star Wars: The Last Jedi,2017,Action/Adventure
73,2015,Minions,74000000,"$336,045,770",1160336173,1086336173,Minions,2015,Family/Animation
44,2018,Incredibles 2,200000000,"$608,581,744",1242520711,1042520711,Incredibles 2,2018,Family/Animation
30,2017,Despicable Me 3,75000000,"$264,624,300",1034727750,959727750,Despicable Me 3,2017,Family/Animation
22,2013,Despicable Me 2,76000000,"$368,065,385",975216835,899216835,Despicable Me 2,2013,Family/Animation
36,2018,Aquaman,160000000,"$335,061,807",1146894640,986894640,Aquaman,2018,Action/Adventure
96,2019,Captain Marvel,175000000,"$426,525,952",1123061550,948061550,Captain Marvel,2019,Action/Adventure
64,2011,Transformers: Dark of the Moon,195000000,"$352,390,543",1123790543,928790543,Transformers: Dark of the Moon,2011,Action/Adventure
37,2014,Transformers: Age of Extinction,210000000,"$245,439,076",1104039076,894039076,Transformers: Age of Extinction,2014,Action/Adventure
17,2016,Captain America: Civil War,250000000,"$408,084,349",1140069413,890069413,Captain America: Civil War,2016,Action/Adventure
57,2016,Zootopia,150000000,"$341,268,248",1019429616,869429616,Zootopia,2016,Family/Animation
47,2010,Toy Story 3,200000000,"$415,004,880",1068879522,868879522,Toy Story 3,2010,Family/Animation
38,2017,Jumanji: Welcome to the Jungle,90000000,"$404,508,916",964496193,874496193,Jumanji: Welcome to the Jungle,2017,Action/Adventure
45,2016,Rogue One: A Star Wars Story,200000000,"$532,177,324",1049102856,849102856,Rogue One: A Star Wars Story,2016,Action/Adventure
51,2010,Alice in Wonderland,200000000,"$334,191,110",1025491110,825491110,Alice in Wonderland,2010,Family/Animation
52,2012,Skyfall,200000000,"$304,360,277",1110526981,910526981,Skyfall,2012,Action/Thriller
64,2010,Harry Potter and the Deathly Hallows: Part 1,125000000,"$296,131,568",960431568,835431568,Harry Potter and the Deathly Hallows: Part 1,2010,Action/Adventure
56,2016,Deadpool,58000000,"$363,070,709",801025593,743025593,Deadpool,2016,Action/Adventure
38,2013,The Hunger Games: Catching Fire,130000000,"$424,668,047",864868047,734868047,The Hunger Games: Catching Fire,2013,Action/Adventure
46,2016,Finding Dory,200000000,"$486,295,561",1021215193,821215193,Finding Dory,2016,Family/Animation
11,2012,The Dark Knight Rises,275000000,"$448,139,099",1084439099,809439099,The Dark Knight Rises,2012,Action/Thriller
21,2013,The Hobbit: The Desolation of Smaug,250000000,"$258,366,855",960366855,710366855,The Hobbit: The Desolation of Smaug,2013,Action/Adventure
99,2017,Spider-Man: Homecoming,175000000,"$334,201,140",880166350,705166350,Spider-Man: Homecoming,2017,Action/Adventure
22,2014,The Hobbit: The Battle of the Five Armies,250000000,"$255,119,788",945577621,695577621,The Hobbit: The Battle of the Five Armies,2014,Action/Adventure
15,2018,Deadpool 2,110000000,"$324,591,735",786680557,676680557,Deadpool 2,2018,Action/Adventure
26,2016,The Secret Life of Pets,75000000,"$368,384,330",886750534,811750534,The Secret Life of Pets,2016,Family/Animation
97,2016,The Jungle Book,175000000,"$364,001,123",962854547,787854547,The Jungle Book,2016,Family/Animation
14,2012,Ice Age: Continental Drift,95000000,"$161,321,843",879765137,784765137,Ice Age: Continental Drift,2012,Family/Animation
38,2010,Inception,160000000,"$292,576,195",835524642,675524642,Inception,2010,Action/Adventure
19,2012,The Hobbit: An Unexpected Journey,250000000,"$303,003,568",1017003568,767003568,The Hobbit: An Unexpected Journey,2012,Family/Animation
55,2017,Wonder Woman,150000000,"$412,563,408",821133378,671133378,Wonder Woman,2017,Action/Adventure
82,2017,Thor: Ragnarok,180000000,"$315,058,289",846980024,666980024,Thor: Ragnarok,2017,Action/Adventure
49,2017,Guardians of the Galaxy Vol. 2,200000000,"$389,813,101",862316233,662316233,Guardians of the Galaxy Vol. 2,2017,Action/Adventure
62,2014,The Hunger Games: Mockingjay - Part 1,125000000,"$337,135,885",766575131,641575131,The Hunger Games: Mockingjay - Part 1,2014,Action/Adventure
3,2018,Venom,116000000,"$213,511,408",853628605,737628605,Venom,2018,Action/Thriller
2,2011,Pirates of the Caribbean: On Stranger Tides,410600000,"$241,063,875",1045663875,635063875,Pirates of the Caribbean: On Stranger Tides,2011,Action/Adventure
18,2016,Batman v Superman: Dawn of Justice,250000000,"$330,360,194",867500281,617500281,Batman v Superman: Dawn of Justice,2016,Action/Adventure
14,2014,Guardians of the Galaxy,170000000,"$333,172,112",770867516,600867516,Guardians of the Galaxy,2014,Action/Adventure
38,2012,The Hunger Games,80000000,"$408,010,692",677923379,597923379,The Hunger Games,2012,Action/Adventure
98,2015,Inside Out,175000000,"$356,461,711",854235992,679235992,Inside Out,2015,Family/Animation
2,2017,Coco,175000000,"$209,726,015",798008101,623008101,Coco,2017,Family/Animation
100,2016,Suicide Squad,175000000,"$325,100,054",746059887,571059887,Suicide Squad,2016,Action/Adventure
57,2011,The Twilight Saga: Breaking Dawn - Part 1,127500000,"$281,287,133",689420051,561920051,The Twilight Saga: Breaking Dawn - Part 1,2011,Drama
85,2016,Fantastic Beasts and Where to Find Them,180000000,"$234,037,575",802402853,622402853,Fantastic Beasts and Where to Find Them,2016,Family/Animation
40,2013,Fast & Furious 6,160000000,"$238,679,850",789300444,629300444,Fast & Furious 6,2013,Action/Thriller
25,2017,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,"$172,558,876",788241137,558241137,Pirates of the Caribbean: Dead Men Tell No Tales,2017,Action/Adventure
97,2012,Madagascar 3: Europe's Most Wanted,145000000,"$216,391,482",746921271,601921271,Madagascar 3: Europe's Most Wanted,2012,Family/Animation
27,2010,Shrek Forever After,165000000,"$238,736,787",756244673,591244673,Shrek Forever After,2010,Family/Animation
55,2014,X-Men: Days of Future Past,200000000,"$233,921,534",747862775,547862775,X-Men: Days of Future Past,2014,Action/Adventure
16,2014,Captain America: The Winter Soldier,170000000,"$259,746,958",714401889,544401889,Captain America: The Winter Soldier,2014,Action/Adventure
84,2014,Maleficent,180000000,"$241,407,328",758536735,578536735,Maleficent,2014,Family/Animation
17,2014,Dawn of the Planet of the Apes,170000000,"$208,545,589",710644566,540644566,Dawn of the Planet of the Apes,2014,Action/Adventure
31,2012,The Amazing Spider-Man,220000000,"$262,030,663",757890267,537890267,The Amazing Spider-Man,2012,Action/Adventure
29,2016,Sing,75000000,"$270,329,045",634454789,559454789,Sing,2016,Family/Animation
92,2018,Mission: Impossible - Fallout,178000000,"$220,159,104",787456552,609456552,Mission: Impossible - Fallout,2018,Action/Thriller
53,2013,Monsters University,200000000,"$268,488,329",743588329,543588329,Monsters University,2013,Family/Animation
39,2011,The Hangover Part II,80000000,"$254,464,305",586464305,506464305,The Hangover Part II,2011,Comedy
32,2014,Interstellar,165000000,"$188,017,894",666379375,501379375,Interstellar,2014,Drama
84,2018,Bohemian Rhapsody,55000000,"$216,303,339",894985342,839985342,Bohemian Rhapsody,2018,Biography/Historical
74,2011,Kung Fu Panda 2,150000000,"$165,249,063",664837547,514837547,Kung Fu Panda 2,2011,Family/Animation
24,2017,It,35000000,"$327,481,748",697457969,662457969,It,2017,Horror
62,2016,Moana,150000000,"$248,757,044",637517365,487517365,Moana,2016,Family/Animation
29,2014,Big Hero 6,165000000,"$222,527,828",652127828,487127828,Big Hero 6,2014,Family/Animation
28,2016,Doctor Strange,165000000,"$232,641,920",676404566,511404566,Doctor Strange,2016,Action/Adventure
10,2015,Spectre,300000000,"$200,074,175",879620923,579620923,Spectre,2015,Action/Thriller
50,2010,Despicable Me,69000000,"$251,513,985",543464573,474464573,Despicable Me,2010,Family/Animation
59,2017,Logan,127000000,"$226,277,068",615461394,488461394,Logan,2017,Drama
99,2014,How to Train Your Dragon 2,145000000,"$177,002,924",614586270,469586270,How to Train Your Dragon 2,2014,Family/Animation
77,2018,Hotel Transylvania 3: Summer Vacation,65000000,"$167,500,092",527079962,462079962,Hotel Transylvania 3: Summer Vacation,2018,Family/Animation
98,2011,Mission: Impossible - Ghost Protocol,145000000,"$209,397,903",694713230,549713230,Mission: Impossible - Ghost Protocol,2011,Action/Thriller
53,2010,The Twilight Saga: Eclipse,68000000,"$300,531,751",706102828,638102828,The Twilight Saga: Eclipse,2010,Drama
92,2016,La La Land,20000000,"$151,101,803",426351163,406351163,La La Land,2016,Dramedy
56,2014,The Amazing Spider-Man 2,200000000,"$202,853,933",708996336,508996336,The Amazing Spider-Man 2,2014,Action/Adventure
66,2013,Thor: The Dark World,150000000,"$206,362,140",644602516,494602516,Thor: The Dark World,2013,Action/Adventure
41,2018,Ant-Man and the Wasp,130000000,"$216,648,740",623144660,493144660,Ant-Man and the Wasp,2018,Action/Adventure
25,2012,The Twilight Saga: Breaking Dawn - Part 2,136200000,"$292,324,737",829724737,693524737,The Twilight Saga: Breaking Dawn - Part 2,2012,Drama
68,2015,Mission: Impossible - Rogue Nation,150000000,"$195,042,377",688858992,538858992,Mission: Impossible - Rogue Nation,2015,Action/Thriller
20,2011,The Smurfs,110000000,"$142,614,158",563749323,453749323,The Smurfs,2011,Family/Animation
39,2015,The Hunger Games: Mockingjay - Part 2,160000000,"$281,723,902",648986787,488986787,The Hunger Games: Mockingjay - Part 2,2015,Action/Adventure
60,2018,Fantastic Beasts: The Crimes of Grindelwald,200000000,"$159,555,901",652220086,452220086,Fantastic Beasts: The Crimes of Grindelwald,2018,Family/Animation
13,2015,Cinderella,95000000,"$201,151,353",534551353,439551353,Cinderella,2015,Family/Animation
26,2013,The Croods,135000000,"$187,168,425",573068425,438068425,The Croods,2013,Family/Animation
81,2019,Aladdin,182000000,"$246,734,314",619234314,437234314,Aladdin,2019,Family/Animation
67,2011,Fast Five,125000000,"$210,031,325",630163454,505163454,Fast Five,2011,Action/Thriller
28,2018,The Grinch,75000000,"$270,620,950",511002426,436002426,The Grinch,2018,Family/Animation
15,2010,Iron Man 2,170000000,"$312,433,331",621156389,451156389,Iron Man 2,2010,Action/Adventure
46,2011,Puss in Boots,130000000,"$149,260,504",554987477,424987477,Puss in Boots,2011,Family/Animation
29,2013,Man of Steel,225000000,"$291,045,518",667999518,442999518,Man of Steel,2013,Action/Adventure
69,2011,Sherlock Holmes: A Game of Shadows,125000000,"$186,848,418",535663443,410663443,Sherlock Holmes: A Game of Shadows,2011,Crime/Mystery
57,2014,American Sniper,58000000,"$350,126,372",547326372,489326372,American Sniper,2014,Biography/Historical
35,2012,Men in Black 3,215000000,"$179,020,854",654213485,439213485,Men in Black 3,2012,Action/Adventure
78,2018,Ready Player One,150000000,"$137,690,172",579290136,429290136,Ready Player One,2018,Action/Adventure
16,2013,Gravity,110000000,"$274,092,705",693698673,583698673,Gravity,2013,Drama
43,2015,Ant-Man,130000000,"$180,202,163",518858449,388858449,Ant-Man,2015,Action/Adventure
44,2014,The Lego Movie,60000000,"$257,784,718",457729388,397729388,The Lego Movie,2014,Family/Animation
18,2011,The Intouchables,10800000,"$13,182,281",484873045,474073045,The Intouchables,2011,Dramedy
33,2017,Transformers: The Last Knight,217000000,"$130,168,683",602893340,385893340,Transformers: The Last Knight,2017,Action/Adventure
46,2011,Rio,90000000,"$143,619,809",487519809,397519809,Rio,2011,Family/Animation
83,2014,Lucy,40000000,"$126,573,960",457507776,417507776,Lucy,2014,Action/Thriller
56,2019,How to Train Your Dragon: The Hidden World,129000000,"$160,791,800",519258283,390258283,How to Train Your Dragon: The Hidden World,2019,Family/Animation
78,2017,Kong: Skull Island,185000000,"$168,052,812",561072059,376072059,Kong: Skull Island,2017,Action/Adventure
41,2014,Godzilla,160000000,"$200,676,069",529076069,369076069,Godzilla,2014,Action/Adventure
46,2015,The Martian,108000000,"$228,433,663",655271443,547271443,The Martian,2015,Drama
72,2010,Clash of the Titans,125000000,"$163,214,888",493214888,368214888,Clash of the Titans,2010,Action/Adventure
93,2016,X-Men: Apocalypse,178000000,"$155,442,489",542537546,364537546,X-Men: Apocalypse,2016,Action/Adventure
78,2015,Fifty Shades of Grey,40000000,"$166,167,230",570998101,530998101,Fifty Shades of Grey,2015,Drama
62,2018,Bumblebee,102000000,"$127,195,589",465195589,363195589,Bumblebee,2018,Action/Adventure
42,2015,Hotel Transylvania 2,80000000,"$169,700,110",469500298,389500298,Hotel Transylvania 2,2015,Family/Animation
94,2018,The Meg,178000000,"$145,443,742",529530715,351530715,The Meg,2018,Horror
68,2014,Teenage Mutant Ninja Turtles,125000000,"$191,204,754",485004754,360004754,Teenage Mutant Ninja Turtles,2014,Action/Adventure
71,2017,The Boss Baby,125000000,"$175,003,033",510878762,385878762,The Boss Baby,2017,Family/Animation
11,2016,Kung Fu Panda 3,140000000,"$143,528,619",517599142,377599142,Kung Fu Panda 3,2016,Family/Animation
69,2013,World War Z,190000000,"$202,359,711",531514650,341514650,World War Z,2013,Horror
77,2012,Brave,185000000,"$237,282,182",554606532,369606532,Brave,2012,Family/Animation
49,2014,Rio 2,130000000,"$131,538,435",492846291,362846291,Rio 2,2014,Family/Animation
9,2017,Justice League,300000000,"$229,024,295",655945209,355945209,Justice League,2017,Action/Adventure
69,2017,Dunkirk,150000000,"$190,068,280",499837368,349837368,Dunkirk,2017,Biography/Historical
57,2011,Cars 2,200000000,"$191,450,875",560155383,360155383,Cars 2,2011,Family/Animation
19,2015,San Andreas,110000000,"$155,190,832",456258539,346258539,San Andreas,2015,Action/Adventure
3,2018,Ralph Breaks the Internet,175000000,"$201,091,711",524283695,349283695,Ralph Breaks the Internet,2018,Family/Animation
52,2017,War for the Planet of the Apes,152000000,"$146,880,162",489592267,337592267,War for the Planet of the Apes,2017,Action/Adventure
31,2012,Wreck-It Ralph,165000000,"$189,412,677",496511521,331511521,Wreck-It Ralph,2012,Family/Animation
88,2012,Life of Pi,120000000,"$124,987,022",620912003,500912003,Life of Pi,2012,Drama
84,2012,Ted,50000000,"$218,665,740",556016627,506016627,Ted,2012,Comedy
29,2014,Kingsman: The Secret Service,94000000,"$128,261,724",404561724,310561724,Kingsman: The Secret Service,2014,Action/Adventure
90,2018,Rampage,120000000,"$101,028,233",428056280,308056280,Rampage,2018,Action/Adventure
27,2015,The Revenant,135000000,"$183,637,894",532938302,397938302,The Revenant,2015,Drama
30,2010,How to Train Your Dragon,165000000,"$217,581,232",494870992,329870992,How to Train Your Dragon,2010,Family/Animation
54,2017,Kingsman: The Golden Circle,104000000,"$100,234,838",408803696,304803696,Kingsman: The Golden Circle,2017,Action/Adventure
15,2010,Tangled,260000000,"$200,821,936",586477240,326477240,Tangled,2010,Family/Animation
31,2011,Rise of the Planet of the Apes,93000000,"$176,760,185",470986200,377986200,Rise of the Planet of the Apes,2011,Drama
8,2013,The Wolverine,115000000,"$132,556,852",416456852,301456852,The Wolverine,2013,Action/Adventure
70,2011,Thor,150000000,"$181,030,624",449326618,299326618,Thor,2011,Action/Adventure
54,2012,Taken 2,45000000,"$139,854,287",377807404,332807404,Taken 2,2012,Action/Thriller
97,2019,Shazam!,85000000,"$139,606,856",362899733,277899733,Shazam!,2019,Action/Adventure
76,2013,The Wolf of Wall Street,100000000,"$116,900,694",389870414,289870414,The Wolf of Wall Street,2013,Dramedy
68,2013,Star Trek Into Darkness,190000000,"$228,778,661",467381584,277381584,Star Trek Into Darkness,2013,Action/Adventure
49,2015,Terminator Genisys,155000000,"$89,760,956",432150894,277150894,Terminator Genisys,2015,Action/Adventure
77,2010,The Karate Kid,40000000,"$176,591,618",351774938,311774938,The Karate Kid,2010,Family/Animation
46,2016,Warcraft,160000000,"$47,225,655",425522281,265522281,Warcraft,2016,Action/Adventure
10,2012,Journey 2: The Mysterious Island,79000000,"$103,860,290",318146162,239146162,Journey 2: The Mysterious Island,2012,Action/Adventure
36,2014,Gone Girl,61000000,"$167,767,189",368567189,307567189,Gone Girl,2014,Crime/Mystery
57,2013,The Hangover Part III,103000000,"$112,200,072",362000072,259000072,The Hangover Part III,2013,Comedy
52,2016,Ice Age: Collision Course,105000000,"$64,063,008",402156682,297156682,Ice Age: Collision Course,2016,Family/Animation
97,2018,Peter Rabbit,50000000,"$115,234,093",347136477,297136477,Peter Rabbit,2018,Family/Animation
66,2018,A Quiet Place,17000000,"$188,024,361",334522294,317522294,A Quiet Place,2018,Horror
96,2012,Hotel Transylvania,85000000,"$148,313,048",378505812,293505812,Hotel Transylvania,2012,Family/Animation
66,2016,Now You See Me 2,90000000,"$65,075,540",328325007,238325007,Now You See Me 2,2016,Action/Adventure
13,2013,G.I. Joe: Retaliation,140000000,"$122,523,060",375740705,235740705,G.I. Joe: Retaliation,2013,Action/Adventure
24,2019,Alita: Battle Angel,170000000,"$85,710,210",402976036,232976036,Alita: Battle Angel,2019,Action/Adventure
5,2018,A Star Is Born,36000000,"$215,288,866",433449571,397449571,A Star Is Born,2018,Drama
54,2013,Oz the Great and Powerful,200000000,"$234,770,996",490359051,290359051,Oz the Great and Powerful,2013,Family/Animation
19,2012,Snow White and the Huntsman,170000000,"$155,136,755",401021746,231021746,Snow White and the Huntsman,2012,Action/Adventure
44,2018,Spider-Man: Into the Spider-Verse,90000000,"$190,173,195",375381768,285381768,Spider-Man: Into the Spider-Verse,2018,Family/Animation
10,2011,Captain America: The First Avenger,140000000,"$176,654,505",370569776,230569776,Captain America: The First Avenger,2011,Action/Adventure
69,2012,Django Unchained,100000000,"$162,805,434",449948323,349948323,Django Unchained,2012,Drama
97,2010,The King's Speech,15000000,"$138,797,449",430821168,415821168,The King's Speech,2010,Biography/Historical
78,2012,Les Miserables,65000000,"$148,809,770",442169052,377169052,,,Drama
95,2017,Wonder,20000000,"$132,422,809",304604712,284604712,Wonder,2017,Family/Animation
63,2012,The Lorax,67500000,"$214,030,500",350976753,283476753,The Lorax,2012,Family/Animation
51,2014,Noah,130000000,"$101,200,044",352831065,222831065,Noah,2014,Action/Adventure
72,2013,Pacific Rim,190000000,"$101,802,906",411002906,221002906,Pacific Rim,2013,Action/Adventure
93,2013,The Conjuring,20000000,"$137,400,141",318000141,298000141,The Conjuring,2013,Horror
77,2016,The Angry Birds Movie,73000000,"$107,509,366",352327887,279327887,The Angry Birds Movie,2016,Family/Animation
26,2014,300: Rise of an Empire,110000000,"$106,580,051",330780051,220780051,300: Rise of an Empire,2014,Action/Adventure
75,2015,Mad Max: Fury Road,150000000,"$153,636,354",370098020,220098020,Mad Max: Fury Road,2015,Action/Adventure
70,2013,The Great Gatsby,190000000,"$144,840,419",351040419,161040419,The Great Gatsby,2013,Drama
33,2016,Independence Day: Resurgence,165000000,"$103,144,286",384169424,219169424,Independence Day: Resurgence,2016,Action/Adventure
65,2017,The Mummy,195000000,"$80,101,125",409953905,214953905,The Mummy,2017,Action/Adventure
58,2010,TRON: Legacy,200000000,"$172,062,763",400062763,200062763,TRON: Legacy,2010,Action/Adventure
49,2011,Alvin and the Chipmunks: Chipwrecked,80000000,"$133,107,389",349088523,269088523,Alvin and the Chipmunks: Chipwrecked,2011,Family/Animation
48,2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,"$104,386,950",418186950,263186950,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,Family/Animation
42,2011,X-Men: First Class,160000000,"$146,408,305",355408305,195408305,X-Men: First Class,2011,Action/Adventure
25,2017,The Greatest Showman,84000000,"$174,340,174",386665550,302665550,The Greatest Showman,2017,Biography/Historical
76,2019,Pokemon: Detective Pikachu,150000000,"$139,507,806",411258433,261258433,,,Family/Animation
85,2011,Bridesmaids,32500000,"$169,211,718",289632023,257132023,Bridesmaids,2011,Comedy
44,2015,Home,130000000,"$177,397,510",385997896,255997896,Home,2015,Family/Animation
60,2014,The Maze Runner,34000000,"$102,427,862",348319861,314319861,The Maze Runner,2014,Action/Thriller
52,2011,The Adventures of Tintin,130000000,"$77,591,831",373993951,243993951,The Adventures of Tintin,2011,Family/Animation
86,2016,Jason Bourne,120000000,"$162,192,920",416168316,296168316,Jason Bourne,2016,Action/Thriller
